"Country or Area","Year","Value","Value Footnotes"
"Korea, Dem. Rep.","1996","829.24132843943",""
"Korea, Dem. Rep.","1995","910.048718805238",""
"Korea, Dem. Rep.","1994","930.137536324622",""
"Korea, Dem. Rep.","1993","906.727367131511",""
"Korea, Dem. Rep.","1992","1029.36537057489",""
"Korea, Dem. Rep.","1991","1162.44554906513",""
"Korea, Dem. Rep.","1990","1243.46636688651",""
"Korea, Dem. Rep.","1989","1330.50922851977",""
"Korea, Dem. Rep.","1988","1288.49262069241",""
"Korea, Dem. Rep.","1987","1215.44075243541",""
"Korea, Dem. Rep.","1986","1194.7119123009",""
"Korea, Dem. Rep.","1985","1210.50579076127",""
"Korea, Dem. Rep.","1984","1152.04475638978",""
"Korea, Dem. Rep.","1983","1141.05847548145",""
"Korea, Dem. Rep.","1982","1130.55104698323",""
"Korea, Dem. Rep.","1981","1119.14118411754",""
"Korea, Dem. Rep.","1980","1105.27374046082",""
"Korea, Dem. Rep.","1979","1089.30385012326",""
"Korea, Dem. Rep.","1978","1070.92166328361",""
"Korea, Dem. Rep.","1977","1052.04266695054",""
"Korea, Dem. Rep.","1976","1034.22032817041",""
"Korea, Dem. Rep.","1975","1018.75667445379",""
"Korea, Dem. Rep.","1974","990.029715928952",""
"Korea, Dem. Rep.","1973","962.699419169428",""
"Korea, Dem. Rep.","1972","936.073637091704",""
"Korea, Dem. Rep.","1971","908.902921161195",""
"Korea, Rep.","2013","10427.8863327435",""
"Korea, Rep.","2012","10345.60110371",""
"Korea, Rep.","2011","10161.946377862",""
"Korea, Rep.","2010","9744.39250257729",""
"Korea, Rep.","2009","8900.28184679943",""
"Korea, Rep.","2008","8791.28592960736",""
"Korea, Rep.","2007","8477.17910322087",""
"Korea, Rep.","2006","8050.8235083203",""
"Korea, Rep.","2005","7803.84309909181",""
"Korea, Rep.","2004","7397.42563476262",""
"Korea, Rep.","2003","6982.13143937655",""
"Korea, Rep.","2002","6677.09892065208",""
"Korea, Rep.","2001","6310.9089564575",""
"Korea, Rep.","2000","5906.95933303936",""
"Korea, Rep.","1999","4878.83338402692",""
"Korea, Rep.","1998","4436.17440704043",""
"Korea, Rep.","1997","4651.62888288573",""
"Korea, Rep.","1996","4280.71094007227",""
"Korea, Rep.","1995","3881.02443681325",""
"Korea, Rep.","1994","3495.48873089952",""
"Korea, Rep.","1993","3091.37119561228",""
"Korea, Rep.","1992","2826.18879480603",""
"Korea, Rep.","1991","2588.84807601235",""
"Korea, Rep.","1990","2373.21440622182",""
"Korea, Rep.","1989","2095.19471324651",""
"Korea, Rep.","1988","1920.52355715261",""
"Korea, Rep.","1987","1674.24724945095",""
"Korea, Rep.","1986","1480.01850065587",""
"Korea, Rep.","1985","1340.12995817452",""
"Korea, Rep.","1984","1250.23647503848",""
"Korea, Rep.","1983","1140.70509385736",""
"Korea, Rep.","1982","1027.86040261248",""
"Korea, Rep.","1981","971.793481786445",""
"Korea, Rep.","1980","913.629355959634",""
"Korea, Rep.","1979","880.556087514343",""
"Korea, Rep.","1978","779.514073680553",""
"Korea, Rep.","1977","659.236931329532",""
"Korea, Rep.","1976","577.931760256901",""
"Korea, Rep.","1975","501.718714680608",""
"Korea, Rep.","1974","458.949553770861",""
"Korea, Rep.","1973","397.089430069933",""
"Korea, Rep.","1972","343.5863454393",""
"Korea, Rep.","1971","295.596128590885",""
"Kosovo","2013","2917.30400188767",""
"Kosovo","2012","2862.84068247286",""
"Kosovo","2011","2947.02776225225",""
"Kosovo","2010","2649.68913317715",""
"Kosovo","2009","2558.08487664308",""
"Kosovo","2008","2644.52612850188",""
"Kosovo","2007","2395.8638609349",""
"Kosovo","2006","2225.01884229234",""
"Kosovo","2005","2169.09566298116",""
"Kosovo","2004","2111.31852105628",""
"Kosovo","2003","1908.46192410063",""
"Kosovo","2002","1953.81569749341",""
"Kosovo","2001","1968.07578855295",""
"Kosovo","2000","1557.05882352941",""
"Kuwait","2013","14910.5835257308",""
"Kuwait","2012","15721.8091924128",""
"Kuwait","2011","15551.7706481978",""
"Kuwait","2010","16387.1359544601",""
"Kuwait","2009","16173.922157902",""
"Kuwait","2008","16720.9430412266",""
"Kuwait","2007","16860.5340521573",""
"Kuwait","2006","17648.0582950896",""
"Kuwait","2005","17126.2287926687",""
"Kuwait","2004","16949.2933716898",""
"Kuwait","2003","16900.8198023562",""
"Kuwait","2002","15846.5195878005",""
"Kuwait","2001","15339.5289097306",""
"Kuwait","2000","14909.2756041815",""
"Kuwait","1999","15164.9729757732",""
"Kuwait","1998","15108.8720886716",""
"Kuwait","1997","14104.619939084",""
"Kuwait","1996","13842.6747322496",""
"Kuwait","1995","12897.7398717556",""
"Kuwait","1991","5027.12855797639",""
"Kuwait","1990","8368.82271112942",""
"Kuwait","1989","9539.81200743949",""
"Kuwait","1988","9072.00227698868",""
"Kuwait","1987","8730.15459214265",""
"Kuwait","1986","8592.03126808289",""
"Kuwait","1985","8173.70859553281",""
"Kuwait","1984","7709.66029723992",""
"Kuwait","1983","7249.37823295223",""
"Kuwait","1982","7086.25905698701",""
"Kuwait","1981","6344.05662969065",""
"Kuwait","1980","5996.3506127821",""
"Kuwait","1979","6026.17551093636",""
"Kuwait","1978","5149.09862720093",""
"Kuwait","1977","4668.31902409862",""
"Kuwait","1976","4273.56174073008",""
"Kuwait","1975","4056.36675491611",""
"Kuwait","1974","3793.50924395938",""
"Kuwait","1973","3624.23218391549",""
"Kuwait","1972","3483.13867829943",""
"Kuwait","1971","2986.75578660725",""
"Kyrgyz Republic","2013","1887.02007133366",""
"Kyrgyz Republic","2012","1809.10258239406",""
"Kyrgyz Republic","2011","1649.25833242665",""
"Kyrgyz Republic","2010","1371.72121367867",""
"Kyrgyz Republic","2009","1323.72336670815",""
"Kyrgyz Republic","2008","1378.72036399872",""
"Kyrgyz Republic","2007","1456.22959532306",""
"Kyrgyz Republic","2006","1377.43369615208",""
"Kyrgyz Republic","2005","1374.30751946694",""
"Kyrgyz Republic","2004","1417.90898583658",""
"Kyrgyz Republic","2003","1644.3598437531",""
"Kyrgyz Republic","2002","1365.94064960827",""
"Kyrgyz Republic","2001","1445.87571535459",""
"Kyrgyz Republic","2000","1696.06402090479",""
"Kyrgyz Republic","1999","1795.30617304355",""
"Kyrgyz Republic","1998","1684.00083875026",""
"Kyrgyz Republic","1997","1802.8702836215",""
"Kyrgyz Republic","1996","1965.69008728718",""
"Kyrgyz Republic","1995","2074.37944039997",""
"Kyrgyz Republic","1994","1896.30351487232",""
"Kyrgyz Republic","1993","1914.22941528107",""
"Kyrgyz Republic","1992","2328.25441821323",""
"Kyrgyz Republic","1991","2322.34071153329",""
"Kyrgyz Republic","1990","2330.57023137183",""
"Latin America & Caribbean (all income levels)","2013","2117.92620473134",""
"Latin America & Caribbean (all income levels)","2012","2068.74764759985",""
"Latin America & Caribbean (all income levels)","2011","2033.86015089849",""
"Latin America & Caribbean (all income levels)","2010","1950.41556103335",""
"Latin America & Caribbean (all income levels)","2009","1859.07234828187",""
"Latin America & Caribbean (all income levels)","2008","1878.03900440336",""
"Latin America & Caribbean (all income levels)","2007","1825.81997773532",""
"Latin America & Caribbean (all income levels)","2006","1765.62651256619",""
"Latin America & Caribbean (all income levels)","2005","1723.0588624978",""
"Latin America & Caribbean (all income levels)","2004","1674.49419705841",""
"Latin America & Caribbean (all income levels)","2003","1608.0892510997",""
"Latin America & Caribbean (all income levels)","2002","1563.21250038856",""
"Latin America & Caribbean (all income levels)","2001","1543.68351862213",""
"Latin America & Caribbean (all income levels)","2000","1571.35094735647",""
"Latin America & Caribbean (all income levels)","1999","1511.61330809584",""
"Latin America & Caribbean (all income levels)","1998","1489.78719384779",""
"Latin America & Caribbean (all income levels)","1997","1448.17002536678",""
"Latin America & Caribbean (all income levels)","1996","1386.56375003641",""
"Latin America & Caribbean (all income levels)","1995","1335.66118902308",""
"Latin America & Caribbean (all income levels)","1994","1291.8517527105",""
"Latin America & Caribbean (all income levels)","1993","1251.24665165433",""
"Latin America & Caribbean (all income levels)","1992","1220.02860144022",""
"Latin America & Caribbean (all income levels)","1991","1202.66306378296",""
"Latin America & Caribbean (all income levels)","1990","1165.28812268123",""
"Latin America & Caribbean (all income levels)","1989","1164.60062750589",""
"Latin America & Caribbean (all income levels)","1988","1153.01372515206",""
"Latin America & Caribbean (all income levels)","1987","1117.51489109326",""
"Latin America & Caribbean (all income levels)","1986","1088.06284708075",""
"Latin America & Caribbean (all income levels)","1985","1047.52492885326",""
"Latin America & Caribbean (all income levels)","1984","1015.40968716948",""
"Latin America & Caribbean (all income levels)","1983","955.890183115642",""
"Latin America & Caribbean (all income levels)","1982","921.349148262294",""
"Latin America & Caribbean (all income levels)","1981","903.069158647168",""
"Latin America & Caribbean (all income levels)","1980","881.277054040271",""
"Latin America & Caribbean (all income levels)","1979","831.377592039839",""
"Latin America & Caribbean (all income levels)","1978","763.647692373047",""
"Latin America & Caribbean (all income levels)","1977","713.274513715248",""
"Latin America & Caribbean (all income levels)","1976","663.550414733059",""
"Latin America & Caribbean (all income levels)","1975","621.372867611612",""
"Latin America & Caribbean (all income levels)","1974","600.159951481164",""
"Latin America & Caribbean (all income levels)","1973","564.238426564756",""
"Latin America & Caribbean (all income levels)","1972","529.657675035748",""
"Latin America & Caribbean (all income levels)","1971","499.189357335449",""
"Latin America & Caribbean (developing only)","2013","2048.84668123057",""
"Latin America & Caribbean (developing only)","2012","2000.53962873638",""
"Latin America & Caribbean (developing only)","2011","1971.40832808651",""
"Latin America & Caribbean (developing only)","2010","1893.26890056949",""
"Latin America & Caribbean (developing only)","2009","1800.48985497278",""
"Latin America & Caribbean (developing only)","2008","1819.24492603854",""
"Latin America & Caribbean (developing only)","2007","1765.84955047934",""
"Latin America & Caribbean (developing only)","2006","1708.69431654234",""
"Latin America & Caribbean (developing only)","2005","1669.74573475",""
"Latin America & Caribbean (developing only)","2004","1621.52382285301",""
"Latin America & Caribbean (developing only)","2003","1557.42252845842",""
"Latin America & Caribbean (developing only)","2002","1516.71880972054",""
"Latin America & Caribbean (developing only)","2001","1499.10777456772",""
"Latin America & Caribbean (developing only)","2000","1531.56379654287",""
"Latin America & Caribbean (developing only)","1999","1473.70145567117",""
"Latin America & Caribbean (developing only)","1998","1458.29308600141",""
"Latin America & Caribbean (developing only)","1997","1419.08292161207",""
"Latin America & Caribbean (developing only)","1996","1360.93343912283",""
"Latin America & Caribbean (developing only)","1995","1314.34467707452",""
"Latin America & Caribbean (developing only)","1994","1274.82732726546",""
"Latin America & Caribbean (developing only)","1993","1235.33190899571",""
"Latin America & Caribbean (developing only)","1992","1205.23321136806",""
"Latin America & Caribbean (developing only)","1991","1192.40951937705",""
"Latin America & Caribbean (developing only)","1990","1156.46804591085",""
"Latin America & Caribbean (developing only)","1989","1157.47336370017",""
"Latin America & Caribbean (developing only)","1988","1147.50915859263",""
"Latin America & Caribbean (developing only)","1987","1112.40366513639",""
"Latin America & Caribbean (developing only)","1986","1083.39186320448",""
"Latin America & Caribbean (developing only)","1985","1042.86811585284",""
"Latin America & Caribbean (developing only)","1984","1010.01119420091",""
"Latin America & Caribbean (developing only)","1983","949.787780250991",""
"Latin America & Caribbean (developing only)","1982","914.734586715527",""
"Latin America & Caribbean (developing only)","1981","895.602502407882",""
"Latin America & Caribbean (developing only)","1980","874.180261170873",""
"Latin America & Caribbean (developing only)","1979","823.887710757774",""
"Latin America & Caribbean (developing only)","1978","755.398410412096",""
"Latin America & Caribbean (developing only)","1977","704.895887766821",""
"Latin America & Caribbean (developing only)","1976","654.392715919371",""
"Latin America & Caribbean (developing only)","1975","612.249296620132",""
"Latin America & Caribbean (developing only)","1974","587.985623073337",""
"Latin America & Caribbean (developing only)","1973","551.814178293751",""
"Latin America & Caribbean (developing only)","1972","514.376223141466",""
"Latin America & Caribbean (developing only)","1971","483.249040146318",""
"Latvia","2013","3472.54138455477",""
"Latvia","2012","3587.93286598611",""
"Latvia","2011","3264.05332015348",""
"Latvia","2010","3229.95106206989",""
"Latvia","2009","3026.61148851667",""
"Latvia","2008","3213.1214400075",""
"Latvia","2007","3169.07729539954",""
"Latvia","2006","2966.60997305664",""
"Latvia","2005","2777.38198024923",""
"Latvia","2004","2607.4599601789",""
"Latvia","2003","2493.93016908112",""
"Latvia","2002","2307.18651806596",""
"Latvia","2001","2213.36060278029",""
"Latvia","2000","2082.32138708792",""
"Latvia","1999","2072.80372744911",""
"Latvia","1998","2129.85872725485",""
"Latvia","1997","2056.43502212014",""
"Latvia","1996","1992.90092633063",""
"Latvia","1995","1997.1380926627",""
"Latvia","1994","1973.22851763489",""
"Latvia","1993","2048.14905843662",""
"Latvia","1992","2638.90897045447",""
"Latvia","1991","3285.31744549591",""
"Latvia","1990","3396.7281614899",""
"Least developed countries: UN classification","2013","190.642993600836",""
"Least developed countries: UN classification","2012","181.299184223213",""
"Least developed countries: UN classification","2011","173.414724406126",""
"Least developed countries: UN classification","2010","165.778836255126",""
"Least developed countries: UN classification","2009","151.995755943084",""
"Least developed countries: UN classification","2008","143.887725523984",""
"Least developed countries: UN classification","2007","142.634128447927",""
"Least developed countries: UN classification","2006","137.825282444585",""
"Least developed countries: UN classification","2005","128.366716034145",""
"Least developed countries: UN classification","2004","122.608122980196",""
"Least developed countries: UN classification","2003","108.622612360427",""
"Least developed countries: UN classification","2002","100.877364538083",""
"Least developed countries: UN classification","2001","96.7810229892766",""
"Least developed countries: UN classification","2000","87.0247601611546",""
"Least developed countries: UN classification","1999","82.7271916417266",""
"Least developed countries: UN classification","1998","78.0601789071153",""
"Least developed countries: UN classification","1997","77.854077795196",""
"Least developed countries: UN classification","1996","77.3245190355942",""
"Least developed countries: UN classification","1995","77.0288986948694",""
"Least developed countries: UN classification","1994","74.1777702638754",""
"Least developed countries: UN classification","1993","73.9976912601612",""
"Least developed countries: UN classification","1992","73.351603545223",""
"Least developed countries: UN classification","1991","71.4748259278763",""
"Least developed countries: UN classification","1990","72.1430281700062",""
"Least developed countries: UN classification","1989","73.8259451960994",""
"Least developed countries: UN classification","1988","72.1008048410044",""
"Least developed countries: UN classification","1987","70.6222550403969",""
"Least developed countries: UN classification","1986","70.3389752193619",""
"Least developed countries: UN classification","1985","68.4707727535854",""
"Least developed countries: UN classification","1984","66.5956210237186",""
"Least developed countries: UN classification","1983","65.8294419725161",""
"Least developed countries: UN classification","1982","64.5869781087817",""
"Least developed countries: UN classification","1981","63.300021374819",""
"Least developed countries: UN classification","1980","62.8293152384099",""
"Least developed countries: UN classification","1979","62.2792840632165",""
"Least developed countries: UN classification","1978","63.7624962809542",""
"Least developed countries: UN classification","1977","63.5470253123871",""
"Least developed countries: UN classification","1976","63.4194018838319",""
"Least developed countries: UN classification","1975","64.6893450252518",""
"Least developed countries: UN classification","1974","64.926725016924",""
"Least developed countries: UN classification","1973","60.9593562342505",""
"Least developed countries: UN classification","1972","56.9529107883802",""
"Least developed countries: UN classification","1971","55.3201737999964",""
"Lebanon","2013","3194.06694546424",""
"Lebanon","2012","2797.78248779461",""
"Lebanon","2011","3340.15869510582",""
"Lebanon","2010","3478.77733703837",""
"Lebanon","2009","3141.51375192444",""
"Lebanon","2008","2967.59445260597",""
"Lebanon","2007","2796.77076515399",""
"Lebanon","2006","2694.82117632038",""
"Lebanon","2005","2810.72973376324",""
"Lebanon","2004","2847.84577628647",""
"Lebanon","2003","2963.69220394957",""
"Lebanon","2002","3010.35357248494",""
"Lebanon","2001","2946.53818966479",""
"Lebanon","2000","2985.42984131694",""
"Lebanon","1999","2996.83748112325",""
"Lebanon","1998","3031.18858302611",""
"Lebanon","1997","2507.53067562027",""
"Lebanon","1996","2116.91795502013",""
"Lebanon","1995","1561.61094162799",""
"Lebanon","1994","1481.18415395171",""
"Lebanon","1993","1366.49037424048",""
"Lebanon","1992","1194.59875515084",""
"Lebanon","1991","1017.26701769645",""
"Lebanon","1990","517.939385553709",""
"Lebanon","1989","840.613984454245",""
"Lebanon","1988","1349.02549770609",""
"Lebanon","1987","1562.7678054863",""
"Lebanon","1986","1411.87544121108",""
"Lebanon","1985","1311.74220361482",""
"Lebanon","1984","1292.3524751718",""
"Lebanon","1983","1235.62259197864",""
"Lebanon","1982","1138.55625596203",""
"Lebanon","1981","1047.88181452912",""
"Lebanon","1980","973.786451740187",""
"Lebanon","1979","915.632337690432",""
"Lebanon","1978","811.939152550506",""
"Lebanon","1977","742.453449895327",""
"Lebanon","1976","692.744121103988",""
"Lebanon","1975","646.427971035368",""
"Lebanon","1974","700.84712974112",""
"Lebanon","1973","649.888365950043",""
"Lebanon","1972","575.154246852065",""
"Lebanon","1971","525.584760846187",""
"Libya","2013","3922.76587870355",""
"Libya","2012","4386.47656373465",""
"Libya","2011","3552.2716156022",""
"Libya","2010","4223.63226309858",""
"Libya","2009","3977.33495686684",""
"Libya","2008","4354.05915575675",""
"Libya","2007","3765.66562431349",""
"Libya","2006","3779.31892356194",""
"Libya","2005","3426.15748948168",""
"Libya","2004","3109.9953289578",""
"Libya","2003","2953.73679438262",""
"Libya","2002","2778.55246712735",""
"Libya","2001","2261.84868457048",""
"Libya","2000","2230.35622746036",""
"Libya","1999","2189.34101293053",""
"Libya","1998","2114.57102032612",""
"Libya","1997","1822.73970004899",""
"Libya","1996","1811.32631215532",""
"Libya","1995","1796.15358281596",""
"Libya","1994","1846.83359356454",""
"Libya","1993","1832.93285881685",""
"Libya","1992","1773.62088630575",""
"Libya","1991","1674.29393160133",""
"Libya","1990","1590.57152126707",""
"Libya","1989","1509.12308096756",""
"Libya","1988","1546.45908390687",""
"Libya","1987","1440.80484918889",""
"Libya","1986","1057.71675052248",""
"Libya","1985","1007.1251238402",""
"Libya","1984","1020.12134840173",""
"Libya","1983","1039.29941618946",""
"Libya","1982","1064.32376311492",""
"Libya","1981","1094.75194060074",""
"Libya","1980","1129.94562724203",""
"Libya","1979","1060.41947653394",""
"Libya","1978","893.704681908525",""
"Libya","1977","782.642310284054",""
"Libya","1976","653.756831026384",""
"Libya","1975","544.67851380577",""
"Libya","1974","430.7236833994",""
"Libya","1973","373.583340839591",""
"Libya","1972","192.918963630657",""
"Libya","1971","180.24341919049",""
"Lithuania","2013","3663.6711973436",""
"Lithuania","2012","3607.70379811318",""
"Lithuania","2011","3529.91877785355",""
"Lithuania","2010","3470.78503022973",""
"Lithuania","2009","3622.29031691009",""
"Lithuania","2008","3733.62649539699",""
"Lithuania","2007","3564.20678526931",""
"Lithuania","2006","3353.3043274293",""
"Lithuania","2005","3187.03107994876",""
"Lithuania","2004","3196.8493444771",""
"Lithuania","2003","3087.65514771699",""
"Lithuania","2002","2848.91348324038",""
"Lithuania","2001","2695.90626762913",""
"Lithuania","2000","2516.90509827589",""
"Lithuania","1999","2702.42815610069",""
"Lithuania","1998","2825.8846526289",""
"Lithuania","1997","2727.72763673112",""
"Lithuania","1996","2735.44103711309",""
"Lithuania","1995","2538.64454622659",""
"Lithuania","1994","2498.94453157983",""
"Lithuania","1993","2494.42447522995",""
"Lithuania","1992","3166.92945136285",""
"Lithuania","1991","4022.53266215531",""
"Lithuania","1990","4023.43207030703",""
"Low & middle income","2013","1887.50088962721",""
"Low & middle income","2012","1808.39007699749",""
"Low & middle income","2011","1754.00466151089",""
"Low & middle income","2010","1641.72762146526",""
"Low & middle income","2009","1520.00628167052",""
"Low & middle income","2008","1484.0280056036",""
"Low & middle income","2007","1438.79257072727",""
"Low & middle income","2006","1342.93379513286",""
"Low & middle income","2005","1247.95589694191",""
"Low & middle income","2004","1180.36738299861",""
"Low & middle income","2003","1101.65185517866",""
"Low & middle income","2002","1032.88170794736",""
"Low & middle income","2001","990.153890339174",""
"Low & middle income","2000","967.501034687198",""
"Low & middle income","1999","929.749536798153",""
"Low & middle income","1998","913.081234283881",""
"Low & middle income","1997","910.943468037113",""
"Low & middle income","1996","896.595874353113",""
"Low & middle income","1995","877.062682728206",""
"Low & middle income","1994","860.317141656988",""
"Low & middle income","1993","860.568779990669",""
"Low & middle income","1992","865.649647255771",""
"Low & middle income","1991","875.924779227469",""
"Low & middle income","1990","873.709482157823",""
"Low & middle income","1989","519.268066186273",""
"Low & middle income","1988","501.440809295337",""
"Low & middle income","1987","476.685909540927",""
"Low & middle income","1986","456.040170632558",""
"Low & middle income","1985","433.382719598081",""
"Low & middle income","1984","413.530617127145",""
"Low & middle income","1983","391.346045510133",""
"Low & middle income","1982","375.682968432853",""
"Low & middle income","1981","361.873593561783",""
"Low & middle income","1980","352.170315907552",""
"Low & middle income","1979","334.622038735759",""
"Low & middle income","1978","313.836781788222",""
"Low & middle income","1977","292.457790551687",""
"Low & middle income","1976","275.467586003219",""
"Low & middle income","1975","260.343975248588",""
"Low & middle income","1974","240.77708249815",""
"Low & middle income","1973","232.182369364839",""
"Low & middle income","1972","217.788733572215",""
"Low & middle income","1971","203.949368608784",""
"Lower middle income","2013","744.596061615499",""
"Lower middle income","2012","718.837124648955",""
"Lower middle income","2011","699.565511469556",""
"Lower middle income","2010","662.013267151451",""
"Lower middle income","2009","619.838294610266",""
"Lower middle income","2008","599.801321614484",""
"Lower middle income","2007","588.381681476383",""
"Lower middle income","2006","561.727387424215",""
"Lower middle income","2005","529.720496589151",""
"Lower middle income","2004","509.232582022465",""
"Lower middle income","2003","483.843158209645",""
"Lower middle income","2002","463.155468035327",""
"Lower middle income","2001","448.070304522775",""
"Lower middle income","2000","441.783252014373",""
"Lower middle income","1999","433.353531787421",""
"Lower middle income","1998","426.282348254192",""
"Lower middle income","1997","424.711864607445",""
"Lower middle income","1996","415.239724112501",""
"Lower middle income","1995","417.202915768596",""
"Lower middle income","1994","410.81252750829",""
"Lower middle income","1993","411.646640391685",""
"Lower middle income","1992","417.536899576954",""
"Lower middle income","1991","422.529629073434",""
"Lower middle income","1990","417.774316695463",""
"Lower middle income","1989","232.605959826178",""
"Lower middle income","1988","219.428505578545",""
"Lower middle income","1987","203.70907110046",""
"Lower middle income","1986","193.239056235633",""
"Lower middle income","1985","180.499114543564",""
"Lower middle income","1984","169.730259602705",""
"Lower middle income","1983","160.945708698189",""
"Lower middle income","1982","154.387794314552",""
"Lower middle income","1981","145.772613122419",""
"Lower middle income","1980","139.256963515935",""
"Lower middle income","1979","132.190703179515",""
"Lower middle income","1978","127.888375136989",""
"Lower middle income","1977","120.268488953558",""
"Lower middle income","1976","116.419675981858",""
"Lower middle income","1975","108.900214059662",""
"Lower middle income","1974","100.875708783352",""
"Lower middle income","1973","97.5344260134171",""
"Lower middle income","1972","93.3641851883095",""
"Lower middle income","1971","89.8565473880366",""
"Luxembourg","2013","14193.1684334511",""
"Luxembourg","2012","14703.9435272137",""
"Luxembourg","2011","15586.084225432",""
"Luxembourg","2010","16829.9625409062",""
"Luxembourg","2009","14425.9647276022",""
"Luxembourg","2008","15937.7877826665",""
"Luxembourg","2007","16352.321804693",""
"Luxembourg","2006","16456.6041169016",""
"Luxembourg","2005","15644.1467200392",""
"Luxembourg","2004","16300.1124220959",""
"Luxembourg","2003","16258.8844850874",""
"Luxembourg","2002","15980.2767972208",""
"Luxembourg","2001","15616.3297661514",""
"Luxembourg","2000","15668.1182672473",""
"Luxembourg","1999","14990.4175619955",""
"Luxembourg","1998","15460.3249352484",""
"Luxembourg","1997","15134.1041840505",""
"Luxembourg","1996","14629.7302190838",""
"Luxembourg","1995","14920.7708779443",""
"Luxembourg","1994","13665.0741453124",""
"Luxembourg","1993","12632.2410214479",""
"Luxembourg","1992","12927.9020845286",""
"Luxembourg","1991","14087.8552971576",""
"Luxembourg","1990","13667.6705512636",""
"Luxembourg","1989","13537.5232033943",""
"Luxembourg","1988","13423.4837327621",""
"Luxembourg","1987","12275.1180040459",""
"Luxembourg","1986","12159.4657327849",""
"Luxembourg","1985","12064.1603900672",""
"Luxembourg","1984","11737.7690588473",""
"Luxembourg","1983","11137.1853991281",""
"Luxembourg","1982","10992.408180015",""
"Luxembourg","1981","11089.054692313",""
"Luxembourg","1980","10784.0175751751",""
"Luxembourg","1979","10982.3180545451",""
"Luxembourg","1978","10806.4208703147",""
"Luxembourg","1977","10443.9364840408",""
"Luxembourg","1976","11487.78452642",""
"Luxembourg","1975","10642.1507173701",""
"Luxembourg","1974","13108.0129559217",""
"Luxembourg","1973","11796.2619489228",""
"Luxembourg","1972","11661.8580496249",""
"Luxembourg","1971","11871.3513481942",""
"Luxembourg","1970","10649.4953872825",""
"Luxembourg","1969","10260.7407407407",""
"Luxembourg","1968","9209.4685127289",""
"Luxembourg","1967","9495.66411438977",""
"Luxembourg","1966","9541.9218616631",""
"Luxembourg","1965","9107.08898944193",""
"Luxembourg","1964","8692.60106788711",""
"Luxembourg","1963","7016.35297747609",""
"Luxembourg","1962","5094.31021044427",""
"Luxembourg","1961","4630.02414429768",""
"Luxembourg","1960","4548.2052425391",""
"Macedonia, FYR","2013","3556.50039589046",""
"Macedonia, FYR","2012","3689.70699812011",""
"Macedonia, FYR","2011","3895.17727969764",""
"Macedonia, FYR","2010","3588.46280842671",""
"Macedonia, FYR","2009","3438.21032385911",""
"Macedonia, FYR","2008","3697.81818995692",""
"Macedonia, FYR","2007","3646.24234740013",""
"Macedonia, FYR","2006","3476.72334210899",""
"Macedonia, FYR","2005","3403.01552601359",""
"Macedonia, FYR","2004","3172.02729140462",""
"Macedonia, FYR","2003","3138.68318867399",""
"Macedonia, FYR","2002","2783.05481425105",""
"Macedonia, FYR","2001","2830.45234308723",""
"Macedonia, FYR","2000","2928.3551957679",""
"Macedonia, FYR","1999","2891.92252328493",""
"Macedonia, FYR","1998","3114.53945637679",""
"Macedonia, FYR","1997","3041.11265420736",""
"Macedonia, FYR","1996","2967.36511152768",""
"Macedonia, FYR","1995","2839.96674761357",""
"Macedonia, FYR","1994","2744.14479351179",""
"Macedonia, FYR","1993","2639.28782996187",""
"Macedonia, FYR","1992","2984.26986297143",""
"Macedonia, FYR","1991","2714.66633944494",""
"Macedonia, FYR","1990","2667.53229968335",""
"Malaysia","2013","4511.97425914053",""
"Malaysia","2012","4345.4710470768",""
"Malaysia","2011","4113.81805951569",""
"Malaysia","2010","4158.57323209872",""
"Malaysia","2009","3952.63847312628",""
"Malaysia","2008","3290.75343509618",""
"Malaysia","2007","3271.64287739519",""
"Malaysia","2006","3058.44165536308",""
"Malaysia","2005","2861.98035022626",""
"Malaysia","2004","2967.70578081674",""
"Malaysia","2003","2894.67914072634",""
"Malaysia","2002","2798.17491836829",""
"Malaysia","2001","2733.92003490829",""
"Malaysia","2000","2720.49346325402",""
"Malaysia","1999","2620.68663736732",""
"Malaysia","1998","2497.83881727486",""
"Malaysia","1997","2444.08907230677",""
"Malaysia","1996","2162.8454625187",""
"Malaysia","1995","1981.58064602357",""
"Malaysia","1994","1764.92200927329",""
"Malaysia","1993","1516.89564088942",""
"Malaysia","1992","1404.23958718439",""
"Malaysia","1991","1253.40496054615",""
"Malaysia","1990","1145.83981404305",""
"Malaysia","1989","1065.33753986545",""
"Malaysia","1988","986.74389165187",""
"Malaysia","1987","914.119795252492",""
"Malaysia","1986","874.319055377876",""
"Malaysia","1985","833.907413821321",""
"Malaysia","1984","808.69377108188",""
"Malaysia","1983","762.646097910253",""
"Malaysia","1982","724.993184280217",""
"Malaysia","1981","686.596343197467",""
"Malaysia","1980","657.089164397275",""
"Malaysia","1979","616.242088801507",""
"Malaysia","1978","557.623396349477",""
"Malaysia","1977","526.694857899046",""
"Malaysia","1976","461.838042390843",""
"Malaysia","1975","424.715122473741",""
"Malaysia","1974","395.146155016701",""
"Malaysia","1973","370.214265231992",""
"Malaysia","1972","343.191321526551",""
"Malaysia","1971","309.781419875626",""
"Malta","2013","4735.7655406331",""
"Malta","2012","4870.60590528185",""
"Malta","2011","4742.13727694658",""
"Malta","2010","4634.40995107453",""
"Malta","2009","4434.18663343653",""
